,ovid00.txt,ovid18.txt
ENSSSCG00000004490,4.00432933318124,4.1315240653568
ENSSSCG00000005508,3.12048046968303,3.29025715764981
ENSSSCG00000004492,0.0967448898441807,-0.293825685894209
ENSSSCG00000005507,5.35272588157992,5.43881301211829
ENSSSCG00000004493,2.33295872162745,2.27016151991701
ENSSSCG00000021072,2.58610305483212,2.94053306349817
ENSSSCG00000004499,8.52739900368563,8.7854788022876
ENSSSCG00000039972,4.84543700181884,4.95474844528182
ENSSSCG00000005510,4.14606207891515,4.81376694327289
ENSSSCG00000004498,4.30059856069001,4.24441476112115
ENSSSCG00000005511,3.69012483107154,3.36350217961467
ENSSSCG00000005512,3.91802643241581,6.30327707100633
ENSSSCG00000004522,5.17669299225282,5.21303039981884
ENSSSCG00000032297,4.42634334626189,5.3998812769612
ENSSSCG00000024479,3.70165157467876,3.83798330803563
ENSSSCG00000004524,6.72024109814379,6.75733705159311
ENSSSCG00000034427,4.90315358433288,5.37765882631813
ENSSSCG00000004510,5.01824878639442,5.01963320843927
ENSSSCG00000004511,6.22343264282566,6.50288481628032
ENSSSCG00000041158,0.0967448898441807,1.44246821847412
ENSSSCG00000055973,5.71028215771272,6.23790563085546
ENSSSCG00000004516,6.850212722761,6.97434756410829
ENSSSCG00000049462,-0.770601075118819,-1.70726518132658
ENSSSCG00000056498,0.428103320939158,1.47808510540533
ENSSSCG00000057366,3.14320197480249,3.77852067042645
ENSSSCG00000028329,-1.05099970832053,-0.878308599580625
ENSSSCG00000024372,-1.53708570420526,-0.630608239069984
ENSSSCG00000060601,0.950235421845709,0.368785844864663
ENSSSCG00000004893,5.63212028840654,5.72203777492241
ENSSSCG00000004884,5.2053165603094,5.65359743909571
ENSSSCG00000004888,2.48299975279283,2.19723840939149
